record_id,source,source_id,title,year,doi,url,removal_type,removal_reason,review_group_id,retained_record_id
ACM Digital Library::10.1145/3603166.3632536,ACM Digital Library,10.1145/3603166.3632536,Multi-Objective Optimisation of Container Orchestration Systems,2024,10.1145/3603166.3632536,https://doi.org/10.1145/3603166.3632536,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0348,Scopus::2-s2.0-85191655414
DBLP::journals/candie/NiuYYY22,DBLP,journals/candie/NiuYYY22,Multi-equipment coordinated scheduling strategy of U-shaped automated container terminal considering energy consumption.,2022,10.1016/j.cie.2022.108804,https://dblp.org/rec/journals/candie/NiuYYY22,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0349,Scopus::2-s2.0-85141911560
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10588892,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10588892,NFScaler: AI-Powered 5G-and-Beyond Network Function Scaler for QoS Assurance and Energy Efficiency,2024,10.1109/netsoft60951.2024.10588892,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10588892,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0350,Scopus::2-s2.0-85199575323
DBLP::conf/infocom/WojciechowskiOL21,DBLP,conf/infocom/WojciechowskiOL21,NetMARKS: Network Metrics-AwaRe Kubernetes Scheduler Powered by Service Mesh.,2021,10.1109/infocom42981.2021.9488670,https://dblp.org/rec/conf/infocom/WojciechowskiOL21,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0351,IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9488670
ACM Digital Library::10.1145/3546037.3546050,ACM Digital Library,10.1145/3546037.3546050,Network-accelerated cluster scheduler,2022,10.1145/3546037.3546050,https://doi.org/10.1145/3546037.3546050,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0352,Scopus::2-s2.0-85141664563
arXiv::2510.19805,arXiv,2510.19805,Next Generation Cloud-native In-Memory Stores: From Redis to Valkey and Beyond,2026,,https://arxiv.org/abs/2510.19805,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0353,Scopus::2-s2.0-105040599383
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11534611,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11534611,OMARF: An Orchestrated Multi-Agent Resilience Framework for Autonomic Software-Defined Offshore Wind Industrial Networks,2026,10.1109/access.2026.3696556,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11534611,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0354,Scopus::2-s2.0-105040225592
ACM Digital Library::10.1145/3361525.3361534,ACM Digital Library,10.1145/3361525.3361534,OS-Augmented Oversubscription of Opportunistic Memory with a User-Assisted OOM Killer,2019,10.1145/3361525.3361534,https://doi.org/10.1145/3361525.3361534,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0355,Scopus::2-s2.0-85078008646
ACM Digital Library::10.1145/3624486.3624490,ACM Digital Library,10.1145/3624486.3624490,On the Containerization and Orchestration of RISC-V architectures for Edge-Cloud computing,2023,10.1145/3624486.3624490,https://doi.org/10.1145/3624486.3624490,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0356,Scopus::2-s2.0-85175458997
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11479074,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11479074,OptimaCore: A Real-Time Low-Latency Framework for Cloud-Native Applications,2026,10.1109/ncc68160.2026.11479074,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11479074,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0357,Scopus::2-s2.0-105037844137
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11078175,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11078175,Optimal distribution of applications in a server center,2025,10.1109/ines67149.2025.11078175,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11078175,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0358,Scopus::2-s2.0-105012713265
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10494738,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10494738,Optimized Encryption-Integrated Strategy for Containers Scheduling and Secure Migration in Multi-Cloud Data Centers,2024,10.1109/access.2024.3386169,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10494738,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0359,Scopus::2-s2.0-85190174438
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11392787,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11392787,Optimizing Cloud Service Efficiency With Infrastructure-Aware Scheduling,2026,10.1109/access.2026.3663565,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11392787,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0360,Scopus::2-s2.0-105029870598
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9720742,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9720742,Optimizing constraint driven container orchestration policies in a cloud environment,2022,10.1109/ccwc54503.2022.9720742,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9720742,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0361,Scopus::2-s2.0-85127637768
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11507587,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11507587,Orchestrating Distributed Edge Resources with Cloud Native Frameworks,2025,10.1109/rcsm67767.2025.11507587,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11507587,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0362,Scopus::2-s2.0-105041550030
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8916246,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8916246,PCP-2LSTM: Two Stacked LSTM-Based Prediction Model for Power Consumption in Data Centers,2019,10.1109/cbd.2019.00013,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8916246,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0363,Scopus::2-s2.0-85076881394
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11152926,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11152926,PERX: Energy-aware O-RAN Service Orchestration with Pairwise Performance Profiling,2025,10.1109/infocomwkshps65812.2025.11152926,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11152926,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0364,Scopus::2-s2.0-105017960408
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9196364,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9196364,PRESTO: a latency-aware power-capping orchestrator for cloud-native microservices,2020,10.1109/acsos49614.2020.00021,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9196364,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0365,Scopus::2-s2.0-85092705830
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10014999,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10014999,Partition Placement and Resource Allocation for Multiple DNN-Based Applications in Heterogeneous IoT Environments,2023,10.1109/jiot.2023.3235993,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10014999,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0366,Scopus::2-s2.0-85151377588
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10428173,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10428173,Performance Analysis of Cloud Hypervisor Using Network Package Workloads in Virtualization,2023,10.1109/smart59791.2023.10428173,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10428173,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0367,Scopus::2-s2.0-85186746367
IEEE Xplore::https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10951863.pdf&bkn=10950236&pdfType=chapter,IEEE Xplore,https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10951863.pdf&bkn=10950236&pdfType=chapter,Performance Analysis of Cloud Hypervisor Using Network Package Workloads in Virtualization,2024,10.1002/9781394200801.ch12,https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10951863.pdf&bkn=10950236&pdfType=chapter,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0368,Scopus::2-s2.0-85218024789
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11485285,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11485285,Performance Evaluation of Containerization and Virtualization in Hybrid Cloud Platforms,2026,10.1109/ictp67998.2026.11485285,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11485285,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0369,Scopus::2-s2.0-105038346648
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10837045,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10837045,Performance Evaluation of the Nature-Inspired Algorithms for Container Scheduling for Elastic Containerized Multi-Cloud,2024,10.1109/icbds61829.2024.10837045,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10837045,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0370,Scopus::2-s2.0-85218073025
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11391052,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11391052,Performance and Cost Optimization of Federated LLM Agents in Edge Computing Environments,2025,10.1109/fllm67465.2025.11391052,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11391052,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0371,Scopus::2-s2.0-105035915042
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11062769,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11062769,Policy-Based Reinforcement Learning for Online Container Scheduling in Meta Computing,2024,10.1109/icmc60390.2024.00040,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11062769,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0372,Scopus::2-s2.0-105012226439
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10744068,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10744068,Positioning and application practice of personal cloud service infrastructure in the computing power network,2024,10.1109/ngdn61651.2024.10744068,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10744068,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0373,Scopus::2-s2.0-85211375692
ACM Digital Library::10.1145/3773274.3774698,ACM Digital Library,10.1145/3773274.3774698,"Power Aware Cluster Orchestration: Taxonomy, Initial Results, and Challenges",2026,10.1145/3773274.3774698,https://doi.org/10.1145/3773274.3774698,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0374,Scopus::2-s2.0-105027188573
DBLP::conf/ispan/MenouerMCD19,DBLP,conf/ispan/MenouerMCD19,Power Efficiency Containers Scheduling Approach Based on Machine Learning Technique for Cloud Computing Environment.,2019,10.1007/978-3-030-30143-9_16,https://dblp.org/rec/conf/ispan/MenouerMCD19,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0375,Scopus::2-s2.0-85076834795
arXiv::2606.03464,arXiv,2606.03464,Predicting Lakehouse Performance in Clouds: An Empirical Exploration of Query Runtime Variance,2026,,https://arxiv.org/abs/2606.03464,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0376,IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11662407
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9792749,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9792749,Predictive Scaling of Elastic Pod Instances for Modern Applications on Public Cloud through Long Short-Term Memory,2022,10.1109/icaaic53929.2022.9792749,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9792749,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0377,Scopus::2-s2.0-85133468262
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11536606,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11536606,Predictive Self-Healing for Multi-Agent LLM Pipelines Using Model Predictive Control,2026,10.1109/sustech67720.2026.11536606,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11536606,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0378,Scopus::2-s2.0-105041684598
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10643925,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10643925,Process-Based Efficient Power Level Exporter,2024,10.1109/cloud62652.2024.00058,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10643925,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0380,Scopus::2-s2.0-85203294559
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11237796,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11237796,Proposal of platform for AC/DC hybrid distribution network operation,2025,10.1049/icp.2025.1929,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11237796,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0381,Scopus::2-s2.0-105027405383
ACM Digital Library::10.1145/3659995.3660037,ACM Digital Library,10.1145/3659995.3660037,Proteus: Towards Intent-driven Automated Resource Management Framework for Edge Sensor Nodes,2024,10.1145/3659995.3660037,https://doi.org/10.1145/3659995.3660037,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0382,Scopus::2-s2.0-85207067533
arXiv::2510.09851,arXiv,2510.09851,QONNECT: A QoS-Aware Orchestration System for Distributed Kubernetes Clusters,2025,,https://arxiv.org/abs/2510.09851,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0383,Scopus::2-s2.0-105028356870
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7876182,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7876182,Randomized load balancing with a helper,2017,10.1109/iccnc.2017.7876182,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7876182,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0384,Scopus::2-s2.0-85017401234
ACM Digital Library::10.1145/3659994.3660310,ACM Digital Library,10.1145/3659994.3660310,Reactive Autoscaling of Kubernetes Nodes,2024,10.1145/3659994.3660310,https://doi.org/10.1145/3659994.3660310,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0385,Scopus::2-s2.0-85201236338
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10376046,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10376046,Recursive Service Function Chain Orchestration.,2023,10.1109/iscit57293.2023.10376046,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10376046,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0386,Scopus::2-s2.0-85183462390
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9994566,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9994566,Research and Application of Task Scheduling and Resource Management Technology in Electric Power Artificial Intelligence Platform,2022,10.1109/auteee56487.2022.9994566,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9994566,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0387,Scopus::2-s2.0-85146644613
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10351699,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10351699,Research and implementation of onboard heterogeneous resource scheduling,2023,10.1109/iccasit58768.2023.10351699,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10351699,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0388,Scopus::2-s2.0-85182283163
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10899624,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10899624,Research on Artificial Intelligence Platform for Power Dispatching Based on Cloud Native Technology,2024,10.1109/aiac63745.2024.10899624,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10899624,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0389,Scopus::2-s2.0-105000374442
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11380051,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11380051,Research on Heuristic Task Scheduling Technology for Distributed Data Stream,2025,10.1109/icec2nt65402.2025.11380051,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11380051,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0390,Scopus::2-s2.0-105041768550
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10862767,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10862767,Research on Key Technologies of Computing Power Networks for Scientific Computing,2024,10.1109/icemce64157.2024.10862767,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10862767,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0391,Scopus::2-s2.0-85219533892
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11601971,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11601971,Research on Multi-dimensional Correlation Topology Construction Technology for Power Grid Company Information System under Hybrid Architecture,2026,10.1109/aespe70224.2026.11601971,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11601971,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0392,Scopus::2-s2.0-105045833168
Scopus::2-s2.0-105012091914,Scopus,2-s2.0-105012091914,Research on Performance Optimization of Cloud Rendering Technology in Simulation of Pumped Storage Power Station Construction,2025,10.1109/peed63748.2025.00040,https://www.scopus.com/pages/publications/105012091914?origin=resultslist,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0393,IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11053914
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10405536,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10405536,Research on SDN Functional System of Cloud Platform Based on K8s Scheduling Virtual Machine,2023,10.1109/icaica58456.2023.10405536,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10405536,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0394,Scopus::2-s2.0-85185880920
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9708207,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9708207,Research on Task Scheduling Algorithm for Edge Computing in Low-voltage transformer the area network,2021,10.1109/aeero52475.2021.9708207,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9708207,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0395,Scopus::2-s2.0-85125761665
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11438124,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11438124,"Research on a Machine Learning and Cloud Computing-Based System for Real-Time Prediction, Fast Decision-Making, and Dynamic Resource Scheduling in Large-Scale Networks",2025,10.1109/iicspi66775.2025.11438124,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11438124,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0396,Scopus::2-s2.0-105035998092
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11604563,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11604563,Research on the Integration Development Path of Cloud Computing and Artificial Intelligence,2026,10.1109/icaide69370.2026.11604563,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11604563,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0397,Scopus::2-s2.0-105046182721
Scopus::2-s2.0-105041667338,Scopus,2-s2.0-105041667338,Resource Efficiency in Containerized Distributed Microservices Through Advanced Orchestration,2025,10.1109/iccit68739.2025.11490271,https://www.scopus.com/pages/publications/105041667338?origin=resultslist,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0398,IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11490271
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11218120,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11218120,Resource Orchestration in a Terrestrial and Non-Terrestrial Framework,2025,10.23919/aeit67669.2025.11218120,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11218120,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0399,Scopus::2-s2.0-105025194723
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9464049,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9464049,Resource Provisioning in Fog Computing through Deep Reinforcement Learning,2021,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9464049,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0400,Scopus::2-s2.0-85113586083
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11322311,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11322311,Robust Container Scheduling Based on Resource Prediction and User Request Characteristics,2025,10.1109/auteee67053.2025.11322311,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11322311,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0401,Scopus::2-s2.0-105032734601
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9158547,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9158547,Rusty: Runtime Interference-Aware Predictive Monitoring for Modern Multi-Tenant Systems,2021,10.1109/tpds.2020.3013948,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9158547,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0402,Scopus::2-s2.0-85090449884
DBLP::journals/cluster/LiLWH25,DBLP,journals/cluster/LiLWH25,SIMPLO: a reinforcement learning-based long-running container scheduling algorithm with interference awareness for performance and power efficiency optimization.,2025,10.1007/s10586-025-05414-w,https://dblp.org/rec/journals/cluster/LiLWH25,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0403,Scopus::2-s2.0-105015059959
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11588074,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11588074,SLA-Driven Adaptive FL policy with Real-Time Visualization for Zero-Touch 6G Network Slicing,2026,10.1109/icc59461.2026.11588074,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11588074,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0404,Scopus::2-s2.0-105045346030
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344111,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344111,Sales Management for Compute Resources in Decentralized Edge Computing Platforms,2025,10.1109/edgecom66327.2025.00023,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344111,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0405,Scopus::2-s2.0-105033548958
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11326019,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11326019,Satellite-as-a-Service Architecture for ML Edge Computing on Heterogeneous Processing Platforms,2025,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11326019,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0406,Scopus::2-s2.0-105035065934
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11621008,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11621008,Scalability and Runtime Efficiency of Low-Code Platforms for Multi-Scenario Power Grid Operations,2026,10.1109/cicse70286.2026.11621008,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11621008,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0407,Scopus::2-s2.0-105046990100
ACM Digital Library::10.1145/3626641.3626936,ACM Digital Library,10.1145/3626641.3626936,Scalable Edge Computing Cluster Using a Set of Raspberry Pi: A Framework,2023,10.1145/3626641.3626936,https://doi.org/10.1145/3626641.3626936,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0408,Scopus::2-s2.0-85182398983
Scopus::2-s2.0-105024974949,Scopus,2-s2.0-105024974949,Scaling Millions to Billions: CaieFinder's Journey from Monolith to Microservices to Serverless,2025,10.1109/nof66640.2025.11223309,https://www.scopus.com/pages/publications/105024974949?origin=resultslist,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0409,IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11223309
DBLP::conf/gecon/ChiorescuD24,DBLP,conf/gecon/ChiorescuD24,Scheduling Energy-Aware Multi-function Serverless Workloads in OpenFaaS.,2024,10.1007/978-3-031-81226-2_13,https://dblp.org/rec/conf/gecon/ChiorescuD24,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0410,Scopus::2-s2.0-85219209814
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11073729,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11073729,Scheduling Latency-Sensitive Tasks in the Cloud Continuum with Hierarchical Reinforcement Learning,2025,10.1109/noms57970.2025.11073729,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11073729,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0411,Scopus::2-s2.0-105012202367
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10018219,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10018219,Sdn+K8s Routing Optimization Strategy in 5G Cloud Edge Collaboration Scenario,2023,10.1109/access.2023.3237201,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10018219,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0412,Scopus::2-s2.0-85147271111
